ReactionID,minFlux,maxFlux
MAR02194,0,0.221550466
MAR02201,0,0.274137689
MAR02202,0,0.274137689
MAR02203,0,0.274137689
MAR02204,0,0.260708797
MAR02205,0,0.263148991
MAR02208,0,0.263148991
MAR02209,3.85E-21,0.263148991
MAR02210,0,0.263148991
MAR02211,0,0.643365257
MAR02212,0,0.643365257
MAR02213,0,0.643365257
MAR02214,-2.12E-20,0.643365257
MAR02215,0,0.504568071
MAR02217,0,0.504568071
MAR02218,0,0.504568071
MAR02219,0,0.504568071
MAR02259,0,0.194172301
MAR02260,0,0.194172301
MAR02261,0,0.194172301
MAR02262,0,0.194172301
MAR02263,0,0.178777744
MAR02264,0,0.178777744
MAR02265,0,0.178777744
MAR02266,0,0.178777744
MAR02267,0,0.165646441
MAR02268,0,0.165646441
MAR02269,0,0.165646441
MAR02270,0,0.165646441
MAR02281,0,0.114316234
MAR02282,0,0.114316234
MAR02284,0,0.114316234
MAR02286,0,0
MAR02287,0,0.122219258
MAR02292,0,0.13075878
MAR02293,0,0.13075878
MAR02294,0,0
MAR02295,0,0.101037806
MAR02296,0,0.124038282
MAR02359,0,0
MAR02365,0,0.075959176
MAR02288,0,0.098816304
MAR02289,0,0.098816304
MAR00709,0,0.263733586
MAR02150,0,0.273724546
MAR02151,0,1.652733211
MAR02172,0,0.271865351
MAR02177,0,0.24374135
MAR02182,0,0.233692629
MAR02248,0,0.261444678
MAR02253,0,0.234589622
MAR02258,0,0.212471016
MAR02440,0,9.26E-34
MAR02441,0,-2.60E-36
MAR02455,0,4.18E-33
MAR02456,0,1.95E-33
MAR02457,0,-1.60E-23
MAR02458,0,9.59E-37
MAR02460,0,1.41E-34
MAR02463,-1.36E-34,0
MAR02464,0,0
MAR02466,0,-2.54E-35
MAR02467,0,0
MAR02468,0,0
MAR02469,0,-3.01E-33
MAR02470,0,-2.19E-37
MAR06397,0,0
MAR06400,0,0.00177727
MAR06401,0,0.00177727
MAR06402,0,0.00177727
MAR06403,0,0.00177727
MAR02472,0,0
MAR02475,0,0.156988127
MAR02478,0,0.162198251
MAR02480,0,0.018409333
MAR02482,0,0.156988127
MAR02484,0,0
MAR02486,0,0.133694798
MAR02489,0,0.133990103
MAR02491,0,0.133694798
MAR02493,0,0.133990103
MAR02497,0,0.132664971
MAR02499,0,0.132664971
MAR02501,0,0.132664971
MAR02503,0,0.132664971
MAR02505,0,0.086390287
MAR02510,0,0
MAR02511,0,0
MAR02512,0,0
MAR02513,0,0
MAR02515,0,0.162191243
MAR02516,0,0.162191243
MAR02518,0,0.162191243
MAR02520,0,0.162191243
MAR02522,0,0.161424892
MAR02524,0,0.161424892
MAR02526,0,0.141375679
MAR02528,0,0.141375679
MAR02530,0,0.016874949
MAR02533,0,0.016874949
MAR02535,0,0.016874949
MAR02537,0,0.016874949
MAR02540,0,0.017172679
MAR02541,0,0.017172679
MAR02542,0,0.017172679
MAR02543,0,0.017172679
MAR02544,0,0.085630274
MAR02545,-0.085630274,0
MAR02546,0,0
MAR02548,6.28E-35,0
MAR02549,0,-4.89E-35
MAR02551,0,2.34E-36
MAR02552,0,-4.95E-35
MAR02553,0,0
MAR02555,0,1.90E-32
MAR02581,0,0.059077039
MAR02582,0,2.80E-33
MAR02583,0,0.059077039
MAR02584,0,8.38E-35
MAR02368,0,0
MAR02371,0,0.117682602
MAR02374,0,0.117682602
MAR02376,-1.11E-18,0.117682602
MAR02378,0,0.117682602
MAR02380,0,0
MAR02383,1.85E-17,0.119735384
MAR02387,0,0.119720356
MAR02389,0,0.119720356
MAR02395,0,0.123844233
MAR02397,0,0.123844233
MAR02399,0,0.13099561
MAR02401,0,0.146581982
MAR02403,0,0.107234613
MAR02408,0,0.105789999
MAR02409,0,0.105789999
MAR02410,6.63E-22,0.105789999
MAR02411,0,0.119963892
MAR02415,0,0.123991274
MAR02417,0,0.123991274
MAR02419,0,0.123991274
MAR02421,0,0.123991274
MAR02423,0,0.161108909
MAR02426,0,0.161108909
MAR02428,0,0.161108909
MAR02430,0,0.161108909
MAR02433,0,0.156806024
MAR02434,0,0.156806024
MAR02435,0,0.156806024
MAR02436,0,0.156806024
MAR03452,0,0
MAR03453,0,0
MAR03454,0,0
MAR03455,0,0
MAR03456,0,0
MAR03457,0,0
MAR03458,0,0
MAR00931,0,0
MAR00932,0,5.64E-37
MAR00933,0,1.46E-33
MAR00934,0,0
MAR00935,0,8.06E-84
MAR00936,0,-1.78E-36
MAR00937,0,-3.50E-36
MAR00938,0,-6.43E-38
MAR00939,0,-7.54E-35
MAR00940,0,-9.02E-35
MAR00942,0,0.091205891
MAR00943,0,0.091205891
MAR00944,0,0
MAR00946,0,0.091205891
MAR00947,0,0.091205891
MAR00948,0,0
MAR00950,0,3.04E-33
MAR00951,0,0
MAR00954,0,-1.93E-33
MAR00955,0,0
MAR00956,0,-3.16E-20
MAR00958,0,0.087269699
MAR00959,0,1.087269699
MAR00960,0,0.151819909
MAR00963,0,1.06E-32
MAR00969,0,0
MAR00971,0,0.151819909
MAR00973,0,0
MAR00979,0,0.140599185
MAR00980,3.23E-37,0
MAR00981,0,0
MAR00991,8.21E-33,4.73E-35
MAR00992,2.49E-50,0
MAR00993,1.17E-36,0
MAR00994,0,0
MAR01029,0,1.33E-35
MAR01033,0,0.059265157
MAR01037,0,-3.19E-33
MAR01039,0,0.055486987
MAR01043,0,0
MAR01045,0,0
MAR01048,0,3.98E-33
MAR01049,0,1.47E-35
MAR01050,0,0
MAR01054,0,0
MAR01059,1.37E-35,-2.06E-34
MAR01061,0,0
MAR01065,0,0
MAR01066,0,0
MAR01067,0,1.21E-33
MAR01068,0,0
MAR01069,0,3.17E-34
MAR01070,0,0
MAR01071,0,0
MAR01072,0,0
MAR01074,0,3.02E-34
MAR01077,0,0.055486987
MAR03015,0,8.51E-48
MAR01080,0,1.038014056
MAR01081,0,1
MAR01085,0,0.395898964
MAR01088,1.77E-35,0
MAR01091,6.03E-50,0
MAR01098,6.84E-36,0
MAR01100,0,0.053057206
MAR01101,0,0
MAR01102,0,7.12E-35
MAR01103,0,-2.83E-19
MAR01105,0,6.79E-20
MAR01106,0,0
MAR01107,0,-6.81E-34
MAR01108,0,0
MAR01109,0,0
MAR01110,0,6.04E-34
MAR01111,0,0
MAR01112,0,0
MAR01116,5.76E-36,0
MAR01117,-8.38E-35,0
MAR01119,0,-1.85E-49
MAR01120,-4.16E-21,3.04E-34
MAR01121,0,2.43E-36
MAR01122,0,0
MAR01123,6.04E-34,0
MAR01124,-8.99E-37,0
MAR01125,0,0
MAR01126,0,0.134514522
MAR01127,0,1.22E-34
MAR01128,0,0.132206736
MAR01129,-0.132206736,0
MAR01130,-4.85E-35,1.11E-36
MAR01131,-0.086477292,0.132206736
MAR01132,0,0.132206736
MAR01133,-2.32E-34,7.79E-36
MAR01134,-0.132206736,0.086549193
MAR01137,0,1.71E-37
MAR01138,0,0.086469519
MAR01139,0,-7.06E-36
MAR01140,0,0.086469519
MAR01146,0,3.90E-36
MAR01147,0,-2.14E-32
MAR01148,0,0
MAR01149,0,1.78E-36
MAR01150,0,0
MAR01151,0,0
MAR01152,0,0.140599185
MAR01153,0,-9.50E-33
MAR01154,0,0
MAR01155,0,1.30E-36
MAR01156,0,0
MAR01157,0,0
MAR01158,0,-3.44E-35
MAR01159,0,7.55E-36
MAR01160,-0.140599185,0
MAR01161,0,0.140599185
MAR01162,0,0.140599185
MAR01163,0,0.140599185
MAR01164,0,0.140599185
MAR01165,0,0.140599185
MAR01166,0,0.140599185
MAR01167,0,0.140599185
MAR01168,0,0.140599185
MAR01170,0,0.140599185
MAR01171,0,0.140599185
MAR01190,0,0
MAR01191,0,0
MAR01192,0,0
MAR01193,0,5.92E-33
MAR01194,0,0.140599185
MAR01195,0,0
MAR01196,-0.140599185,0
MAR01200,0,0
MAR01201,-0.140599185,0
MAR01202,0,0
MAR01203,-0.140599185,0
MAR01204,0,0.140599185
MAR01205,0,0.140599185
MAR01206,0,0.140599185
MAR01207,0,0.140599185
MAR01208,0,0.140599185
MAR01209,0,0.140599185
MAR01210,0,0.140599185
MAR01211,0,0.140599185
MAR01212,0,0.140599185
MAR01213,0,0.140599185
MAR01228,0,0.053057206
MAR01229,0,1.16E-52
MAR01230,0,1.88E-33
MAR01231,0,0.053057206
MAR01232,0,0
MAR01233,0,0
MAR01234,0,0
MAR01235,0,0.052537332
MAR01236,0,0
MAR01237,0,0.052537332
MAR01238,0,0
MAR01239,0,0.052537332
MAR01241,0,0.053057206
MAR01244,0,0.053057206
MAR01245,0,-1.11E-32
MAR01246,0,-3.67E-36
MAR01248,-0.132206736,0
MAR01249,0,-1.62E-50
MAR01250,0,0.132206736
MAR01251,0,0
MAR01253,0,0
MAR01254,0,5.27E-52
MAR01255,0,3.58E-34
MAR01256,0,-6.93E-36
MAR01257,0,-2.94E-53
MAR01258,0,-1.74E-35
MAR01259,0,-2.74E-35
MAR01260,0,2.70E-20
MAR01261,0,-3.69E-37
MAR01262,0,0
MAR01263,-0.052537332,0
MAR01264,0,0
MAR01265,0,0.052537332
MAR01266,0,0
MAR01270,0,3.25E-38
MAR01271,0,0
MAR01272,0,0
MAR01273,0,-9.46E-24
MAR01274,0,-8.12E-50
MAR01275,0,-2.43E-53
MAR01276,0,1.17E-34
MAR01277,0,-1.49E-34
MAR01278,0,0
MAR01279,0,2.25E-50
MAR01280,0,0
MAR01281,0,0
MAR01282,0,0
MAR01287,0,3.28E-35
MAR01288,0,-1.22E-35
MAR01289,0,-5.98E-33
MAR01290,0,0
MAR01291,0,-2.71E-34
MAR01292,0,0
MAR01293,0,-1.55E-32
MAR01294,0,0
MAR01295,1.89E-35,0
MAR01296,0,0
MAR01297,3.88E-34,0
MAR01298,0,0
MAR01299,0,-1.73E-49
MAR01300,0,-3.61E-24
MAR01301,0,-6.55E-24
MAR01303,0,-2.96E-34
MAR01304,0,7.30E-34
MAR08546,6.78E-35,0
MAR08550,0,0.395898964
MAR08559,0,0
MAR08560,0.052204901,1
MAR00154,0,1.255126059
MAR00189,0,0.171375392
MAR00193,0,0.128554747
MAR00197,0,0.139611903
MAR00201,0,0.096229455
MAR00206,0,0.121046591
MAR00210,0,0.121046591
MAR00214,0,0.121907677
MAR00223,0,0
MAR00230,0,0.589041595
MAR00234,0,0
MAR00238,0,0.00100006
MAR00242,0,0.084632929
MAR00246,0,0.084632929
MAR00250,0,0.222638338
MAR00256,0,0
MAR00260,0,0
MAR00264,0,0
MAR00268,0,0.204425038
MAR00272,0,0.000333986
MAR00276,0,0.110537306
MAR00280,0,0.147103048
MAR00284,0,0.224917954
MAR00290,0,0.108102776
MAR00294,0,0
MAR00298,0,0.103061566
MAR00302,0,0.105710699
MAR00306,0,0.067424774
MAR00310,0,0.137955001
MAR00314,0,0.147818752
MAR00320,0,0
MAR00324,0,0.098925911
MAR00328,0,0.130453248
MAR00332,0,0.353433341
MAR00338,0,0.312603697
MAR00342,0,0.272203743
MAR00346,0,0.276537055
MAR00350,0,0
MAR00354,0,0
MAR00358,0,0
MAR00362,0,0
MAR00366,0,0.119490977
MAR00370,0,0.115782736
MAR00374,0,0.077671765
MAR00378,0,0.126738751
MAR00382,0,0.017080854
MAR00386,0,0.016876438
MAR00390,0,0
MAR00394,0,0.123032539
MAR00398,0,0
MAR00402,0,0
MAR00406,0,0
MAR00410,0,0
MAR00414,0,0
MAR00418,0,0.122912662
MAR00422,0,0.082076329
MAR00426,0,0.105773269
MAR00430,0,0.139339979
MAR00434,0,0.134673989
MAR00438,0,0.108597607
MAR00159,0,0.159653099
MAR02591,-0.129533109,4.821852366
MAR02594,-0.939448009,1.146378383
MAR02599,-0.779761683,0
MAR02602,-0.000369843,0.220812911
MAR02605,-0.220930065,0.00133104
MAR02608,0,0.24688903
MAR02611,1.69E-36,0.050032729
MAR02614,-0.138406733,0.085309798
MAR02620,-0.138406733,0.085181617
MAR02623,-0.000369828,0.000999845
MAR02626,-0.262022778,0.259634964
MAR02633,-0.178328254,0.100358992
MAR02636,-0.127161542,1000
MAR02642,-0.000369828,0.000667348
MAR02648,0,0.044300287
MAR02651,-5.70E-21,0.044300287
MAR02654,-0.27949892,0.208882405
MAR02657,-0.224017009,0.128674292
MAR02660,-0.023078007,0.000330313
MAR02663,-0.168077535,0
MAR02666,-0.28150869,0.000330421
MAR02669,0,0.000323202
MAR02672,0,0.132932907
MAR02675,-0.000297425,0.000333936
MAR02678,-0.13024718,0.336599456
MAR02681,0,0.000333884
MAR02684,-0.342104129,0.173024945
MAR02687,0,0.000663518
MAR02690,0,0.03951683
MAR02693,0,0.033454142
MAR02699,-0.000369828,5.39E-54
MAR02702,-0.236481909,3.98E-35
MAR02705,-0.156497968,0.257871038
MAR02708,-7.97E-37,0.000990875
MAR02711,-0.346502687,-1.59E-33
MAR02714,-0.157637814,0.018447851
MAR02717,-0.161195148,0.11861158
MAR02720,-0.103323024,0.1344354
MAR02726,-0.130268559,0.029126507
MAR02730,-0.12870174,0.134493284
MAR02733,0,0.016123058
MAR02736,0,0.016208098
MAR02739,-0.129839901,0.122837973
MAR02742,-0.185550778,0
MAR02746,-0.058614109,0.016902805
MAR02752,-0.125055505,0
MAR02755,-0.098946789,0
MAR02759,-0.070157747,0.167459702
MAR02762,1.31E-19,0.097687242
MAR02768,-0.159483866,0.000365075
MAR02771,0,0.050089381
MAR02774,-0.122540442,0.042222716
MAR02877,-0.10514487,0.000365454
MAR03032,-1.215712157,0.207397359
MAR00160,0,0.701718785
MAR00161,0,0.638592071
MAR00162,-0.207397359,1.215712157
MAR00163,-0.130635301,1.215712157
MAR02592,0,0
MAR02593,-5.222986622,-0.764295694
MAR02596,0,1.265144698
MAR02598,-1.265144698,0.021034176
MAR02600,0,0
MAR02601,0,0
MAR02603,-0.000334041,0.220812911
MAR02604,-0.220812911,0.000334041
MAR02606,-0.220930065,0.00133104
MAR02607,-0.00133104,0.220930065
MAR02609,-0.0111005,0.246108493
MAR02610,-0.246108493,0.0111005
MAR02612,0,0
MAR02613,-0.05006306,0
MAR02616,-0.085128154,0.138406733
MAR02618,-0.085768169,0.138406733
MAR02621,-0.085745904,0.138406733
MAR02622,-0.085768169,0.138406733
MAR02624,-0.164413851,0.1536985
MAR02625,-0.000999845,0.000333936
MAR02629,-0.216886163,0.444669374
MAR02630,-0.158365056,0.21394964
MAR02634,-0.138406733,0.162587786
MAR02635,-0.108512537,0.162103851
MAR02638,0,0.18533842
MAR02640,-5.546542541,0
MAR02644,-0.153691938,0.441437416
MAR02646,-0.000667348,0.000333936
MAR02649,-0.044386777,0
MAR02650,-0.044300287,0
MAR02652,-0.030987891,0
MAR02653,-0.044300287,0
MAR02655,-0.444669374,0
MAR02656,-0.207906569,0.159119785
MAR02658,0,0
MAR02659,-0.056541944,0
MAR02661,-0.019616859,0.000263411
MAR02662,-0.000330313,0.019616859
MAR02664,-0.167184244,0.320725697
MAR02665,-0.320725697,0.20602439
MAR02667,0,0
MAR02668,-0.046749421,0
MAR02670,-0.000333104,0
MAR02671,-0.00026455,0
MAR02673,0,0
MAR02674,-0.090903962,0
MAR02676,-0.000333936,0.000333936
MAR02677,-0.000333936,0.000333936
MAR02679,-0.441783292,0
MAR02680,-0.336599456,0.13024718
MAR02682,-0.000333884,0
MAR02683,-0.000333884,0
MAR02685,-0.320725697,0.352199822
MAR02686,-0.320725697,0.352199822
MAR02688,-0.000663668,0
MAR02689,-0.000663668,0
MAR02691,0,0.039423647
MAR02692,-0.040985013,9.14E-17
MAR02695,0,0.033454142
MAR02697,-0.034962461,5.84E-17
MAR02700,-0.000330313,0
MAR02701,0,0.000333936
MAR02703,-0.336599456,0
MAR02704,2.64E-21,0.336599456
MAR02706,-0.352199822,0
MAR02707,-0.352199822,2.33E-36
MAR02709,-0.000961433,0
MAR02710,-0.000990875,0
MAR02712,-0.016633377,0
MAR02713,0,0.016633377
MAR02715,0,0
MAR02716,-0.017946504,0.323789018
MAR02718,0,0.449118466
MAR02719,-0.32132616,1.80E-16
MAR02722,-0.161643054,0.148154646
MAR02724,-0.134532688,0.159298996
MAR02727,0,0
MAR02729,-0.052501841,0
MAR02731,-0.167016708,0
MAR02732,-0.167016708,0
MAR02734,0,0.016123058
MAR02735,-0.016123058,0
MAR02737,0,0.016208098
MAR02738,-0.016208098,0
MAR02740,0,0.047121201
MAR02741,0,1.10E-17
MAR02744,-0.140545806,0
MAR02745,0,0.140545806
MAR02748,0,0
MAR02750,0,0.063852687
MAR02753,0,0
MAR02754,0,0
MAR02757,0,0
MAR02758,0,0.053895331
MAR02760,0,0
MAR02761,0,4.09E-35
MAR02764,0,0
MAR02766,-0.097687242,0
MAR02769,-0.055957136,0
MAR02770,-0.055957136,0
MAR02772,0,0.050089381
MAR02773,-0.050089381,-6.55E-17
MAR02775,0,0.045610908
MAR02776,-0.045610908,0
MAR03519,-0.01,0
MAR03520,0,0.01
MAR03027,-0.667722077,0
MAR03028,0,0.667722077
MAR03029,0,1.594321836
MAR03030,-1.526918234,0.827468788
MAR03033,-0.279673495,0.078615586
MAR03034,-0.078615586,0.279673495
MAR03035,-0.939448009,0.029998719
MAR03037,-0.039998719,0.939448009
MAR02778,-0.052537332,0.134019298
MAR02780,-0.134019298,0.052537332
MAR02783,-0.461647699,0
MAR02785,-1.78E-16,0.459599546
MAR02787,-0.000365454,0
MAR02788,0,0.000365454
MAR02789,-0.000365454,0
MAR02790,0,0.000365454
MAR02791,-0.01215136,0
MAR02792,-2.11E-35,0.01215136
MAR02793,-0.000365454,-7.52E-35
MAR02794,-0.000365454,0
MAR02795,-0.000365454,0
MAR02796,-0.000365454,-5.23E-35
MAR02797,-0.000365454,0
MAR02798,-0.000365454,4.59E-35
MAR02799,-0.000365454,1.32E-34
MAR02800,0,0.000365454
MAR02801,-0.224155279,0.226901716
MAR02803,-0.226736464,0.224155279
MAR02805,-0.000365454,0
MAR02806,-0.000365454,0
MAR02807,-0.111790292,0
MAR02809,0,0.111790292
MAR02811,-0.000365454,-1.57E-51
MAR02812,0,0.000365454
MAR02813,-0.000365454,0
MAR02814,-0.000365454,0
MAR02815,-0.000365454,0
MAR02816,-0.000365454,0
MAR02817,-0.136862687,0.082981497
MAR02819,-0.082981497,0.136862687
MAR02821,-0.000365454,-6.02E-38
MAR02822,-0.000365454,0
MAR02823,-0.022840902,1.14E-37
MAR02824,0,0.022840902
MAR02825,0,0.17164912
MAR02827,0,0.17164912
MAR02829,-1.21E-36,0.000365454
MAR02830,1.93E-52,0.000365454
MAR02831,-0.000365454,9.72E-35
MAR02832,-0.000365454,3.03E-35
MAR02833,0,0.000365454
MAR02834,0,0.000365454
MAR02835,-0.000365454,0
MAR02836,0,0.000365454
MAR02837,-0.000365454,2.14E-20
MAR02838,0,0.000365454
MAR02839,-0.231673834,0.235434654
MAR02840,-0.231673834,0.235434654
MAR02841,-0.000365454,3.67E-35
MAR02842,-0.000365454,0
MAR02843,-0.000365454,0
MAR02844,-0.000365454,0
MAR02845,0,0.000365454
MAR02846,-0.000365454,0
MAR02847,0,0.000365454
MAR02848,-0.000365454,4.12E-35
MAR02849,-0.000365454,0
MAR02850,0,0.000365454
MAR02851,-0.128143332,0
MAR02852,0,0.128143332
MAR02853,-0.395858159,0.231673834
MAR02854,-0.257937092,0.231673834
MAR02855,-0.000365454,-2.64E-36
MAR02856,-0.000365454,0
MAR02857,-0.346349811,-1.18E-17
MAR02859,0,0.346502687
MAR02861,0,0.222718895
MAR02862,-0.222718895,4.52E-17
MAR02863,-0.222718895,0
MAR02864,-0.161149038,0.222718895
MAR02865,-2.89E-35,0.130281483
MAR02866,-0.130268559,0
MAR02867,-0.130268559,0.005390453
MAR02868,-0.005390453,0.135152765
MAR02869,-0.070157747,0.167459702
MAR02870,-0.070157747,0.167459702
MAR02871,-2.40E-36,0.000365454
MAR02872,-0.000365454,-3.79E-22
MAR02873,-5.17E-35,0.000365454
MAR02874,-0.000365454,0
MAR02875,-0.161149038,0.122837973
MAR02876,-0.122837973,0.161149038
MAR02878,-0.122837973,0.000365454
MAR02879,-0.000365454,0.122837973
MAR02880,-0.185550778,0
MAR02882,2.74E-33,0.185550778
MAR02884,-0.002649545,0.016902805
MAR02886,-0.016902805,0.002649545
MAR02888,-0.122540442,-5.56E-51
MAR02890,-1.05E-33,0.122540442
MAR02892,-0.098946789,0
MAR02894,0,0.098946789
MAR02896,-0.167459702,0.071380783
MAR02897,-0.167459702,0.070157747
MAR02898,-8.89E-35,0.003471817
MAR02899,-0.003471817,0
MAR02900,-0.000365454,0.159483866
MAR02901,-0.000365454,0.159483866
MAR02902,0,0.000365454
MAR02903,-0.000365454,0
MAR02904,-0.122540442,0.000365454
MAR02905,-0.000365454,0.122540442
MAR02906,-0.000365454,0
MAR02907,-0.000365454,-9.28E-37
MAR02908,0,0.000365454
MAR02909,-0.000365454,0
MAR02910,-0.000365454,0
MAR02911,0,0.000365454
MAR02912,-0.395858159,0.000365454
MAR02913,-0.113545178,0.000365454
MAR02914,-0.000365454,0.395858159
MAR02915,-0.000365454,-1.41E-33
MAR02916,-0.000365454,0
MAR02917,1.10E-36,0.000365454
MAR02918,-0.000365454,1.04E-35
MAR02919,-0.000365454,-8.53E-22
MAR02920,2.36E-37,0.000365454
MAR02921,4.80E-26,0.000365454
MAR02922,-3.55E-34,0.000365454
MAR02923,-0.000365454,0
MAR02924,0,0.000365454
MAR02925,-2.79E-39,0.000365454
MAR02926,-0.000365454,0
MAR02927,0,0.000365454
MAR02928,0,0.000365454
MAR02929,-0.000365454,0
MAR02930,-3.09E-20,0.000365454
MAR02931,-2.36E-34,0.000365454
MAR02932,-0.000365454,0
MAR00001,0,0
MAR00002,0,0
MAR00003,0,0
MAR00005,0,0
MAR00449,0,0
MAR00604,0,0.884491451
MAR00605,0.000704803,0.000783114
MAR00665,0,0
MAR00667,0,0
MAR00668,0,0
MAR00669,0,0.346937333
MAR00670,0.000160182,0.340550772
MAR00671,0,0
MAR00672,0,0
MAR00679,0,0
MAR00680,0,0.346937333
MAR00681,0,0.340550772
MAR00682,0,0
MAR00683,0,0
MAR00684,0,0
MAR07588,1.28E-06,0.845919381
MAR03053,0,0.019539677
MAR03057,0,0
MAR03058,0,0
MAR03059,0,0
MAR03060,0,0
MAR03062,0,0
MAR03063,0,0
MAR03064,0,0
MAR03065,0,0
MAR03066,0,0
MAR03067,0,0
MAR03068,0,0
MAR03069,0,0
MAR03070,0,0
MAR03071,0,0
MAR03072,0,0
MAR03073,0,0
MAR03074,0,0
MAR03075,0,0
MAR03076,0,0
MAR03077,0,0
MAR03078,0,0
MAR03079,0,0
MAR03080,0,0
MAR03081,0,0
MAR03082,0,0
MAR03083,0,0
MAR03084,0,0
MAR03085,0,0
MAR03086,0,0
MAR03087,0,0
MAR03088,0,0
MAR03089,0,0
MAR03090,0,0
MAR03091,0,0
MAR03092,0,0
MAR03093,0,0
MAR03094,0,0
MAR03095,0,0
MAR03096,0,0
MAR03097,0,0
MAR03098,0,0
MAR03099,0,0
MAR03100,0,0
MAR03101,0,0
MAR03102,0,0.145952968
MAR03103,0,0.145952968
MAR03104,0,0.159653099
MAR03056,0,0.001281914
MAR03326,0,0.000329438
MAR03327,0,0.000329438
MAR03328,0,0.000329438
MAR03329,0,0.000329438
MAR03330,0,0
MAR03331,0,0
MAR03332,0,0
MAR03333,0,0
MAR03334,0,0
MAR03335,0,0
MAR03336,0,0
MAR03337,0,0
MAR03338,0,0
MAR03339,0,0
MAR03340,0,0
MAR03341,0,0
MAR03342,0,0.055429172
MAR03343,0,0.055429172
MAR03344,0,0.055427333
MAR03345,0,0.055427333
MAR03346,0,0.055427333
MAR03347,0,0.055427333
MAR03348,0,0.055427333
MAR03349,0,0.055427333
MAR03350,0,0.055427333
MAR03351,0,0.055427333
MAR03352,0,0.055427333
MAR03353,0,0.055427333
MAR03355,-0.055427333,-1.77E-17
MAR03364,0,0
MAR03365,0,0.000329114
MAR03367,0,0.000332737
MAR03368,0,0.000332737
MAR03369,0,0
MAR03370,0,0.000329114
MAR03372,0,0.000332737
MAR03373,0,0.000329114
MAR03375,-0.000329114,0
MAR03478,0,0.01
MAR03481,0,0
MAR03482,-0.01,0
MAR03484,0,0.01
MAR03486,0,0.01
MAR03488,0,0
MAR03489,0,0
MAR03491,0,0
MAR03498,0,0
MAR03501,0,0
MAR03503,0,0
MAR03505,0,0
MAR03506,0,0.01
MAR03508,0,0
MAR03509,0,0
MAR03510,0,0.01
MAR03511,0,0.01
MAR03512,0,0
MAR03513,0,0.01
MAR03514,0,0.01
MAR03515,0,0.01
MAR03301,0,0
MAR03302,0,0.063321289
MAR03304,0,0.063321289
MAR03305,0,0.063321289
MAR03306,0,0.063321289
MAR03307,0,0.063321289
MAR03309,0,0.063321289
MAR03310,0,0.063321289
MAR03311,0,0.063321289
MAR03312,0,0.063321289
MAR03314,0,0.063321289
MAR03315,0,0.063321289
MAR03316,0,0.063321289
MAR03317,0,0.063321289
MAR03319,0,0.063321289
MAR03320,0,0.063321289
MAR03321,0,0.063321289
MAR03322,0,0.062109244
MAR03323,-0.063321289,0
MAR03107,0,0.336599456
MAR03108,0,0.336599456
MAR03109,0,0.336599456
MAR03110,0,0.336599456
MAR03111,0,0
MAR03112,0,0
MAR03113,0,0
MAR03114,0,0
MAR03115,0,0
MAR03116,0,0
MAR03117,0,0
MAR03118,0,0
MAR03121,0,0
MAR03122,0,0.244946702
MAR03123,0,0.244946702
MAR03125,0,0.246108493
MAR03128,0,0
MAR03129,0,0.219873904
MAR03130,0,0.219873904
MAR03132,0,0.216775066
MAR03135,0,0
MAR03136,0,0.207237762
MAR03137,0,0.207237762
MAR03139,0,0.207237762
MAR03142,0,0
MAR03143,0,0
MAR03144,0,0
MAR03146,0,0
MAR03149,0,0
MAR03150,0,1.215729102
MAR03151,-5.87E-16,1.215729102
MAR03153,0,1.215729102
MAR03156,0,0
MAR03157,0,0
MAR03158,0,0
MAR03160,0,0
MAR03398,0,0.050105025
MAR03406,0,0.056541944
MAR03407,0,0.055952901
MAR03408,0,0.000323202
MAR03409,0,0.045016336
MAR03411,0,0.000663668
MAR03413,0,0.04098034
MAR03414,0,0.000333061
MAR03416,0,0.000990875
MAR03421,0,0.036491952
MAR03422,0,0.050685487
MAR03423,0,0.055957136
MAR03424,0,0.050623733
MAR03425,0,0.045610908
MAR03426,0,0.016014251
MAR09719,0,0
MAR03427,0,0.028946501
MAR03428,0,0.027740872
MAR03429,0,0.052501841
MAR03430,0,0.056444418
MAR03431,0,0.016123058
MAR03432,0,0.000663551
MAR03433,0,0
MAR03170,0,0.000333936
MAR03171,0,0.000333936
MAR03172,0,0.000333936
MAR03173,0,0.000333936
MAR03174,0,0.000667348
MAR03175,0,0.000667348
MAR03176,0,0.000667348
MAR03177,0,0.000667348
MAR03178,0,0
MAR03179,0,0
MAR03180,0,0
MAR03181,0,0
MAR03182,0,0.00133104
MAR03183,0,0.00133104
MAR03184,0,0.00133104
MAR03185,0,0.00133104
MAR03186,0,0.220935305
MAR03187,0,0.220935305
MAR03188,0,0.220935305
MAR03189,0,0.220935305
MAR03190,0,0.073664922
MAR03191,0,0.073664922
MAR03192,0,0.073664922
MAR03193,0,0.073664922
MAR03194,0,0.073664922
MAR03195,0,0.073664922
MAR03196,0,0.073664922
MAR03197,0,0.073664922
MAR03198,0,0.073664922
MAR03199,0,0.073171318
MAR03200,0,0.073664922
MAR03201,0,0.073664922
MAR03202,0,0.073664922
MAR03203,0,0.073664922
MAR03204,0,0.073664922
MAR03205,0,0.073664922
MAR03396,0,0.044300287
MAR03397,0,0.044300287
MAR03240,0,0.000333884
MAR03241,0,0.000333884
MAR03242,0,0.099235458
MAR03243,0,0.000333884
MAR03244,0,0.020806623
MAR03245,0,0.020806623
MAR03246,0,0.019900084
