ReactionID,Compartment,MinFlux,MaxFlux
MAR07376,Keratan sulfate degradation,0,0
MAR07377,Keratan sulfate degradation,0,0
MAR07378,Keratan sulfate degradation,0,0
MAR07379,Keratan sulfate degradation,0,0
MAR07380,Keratan sulfate degradation,0,0
MAR07381,Keratan sulfate degradation,0,0
MAR07382,Keratan sulfate degradation,0,0
MAR07383,Keratan sulfate degradation,0,0
MAR07384,Keratan sulfate degradation,0,0
MAR07385,Keratan sulfate degradation,0,0
MAR07386,Keratan sulfate degradation,0,0
MAR07387,Keratan sulfate degradation,0,0
MAR07388,Keratan sulfate degradation,0,0
MAR07389,Keratan sulfate degradation,0,0
MAR07390,Keratan sulfate degradation,0,0
MAR07391,Keratan sulfate degradation,0,0
MAR07392,Keratan sulfate degradation,0,0
MAR07393,Keratan sulfate degradation,0,0
MAR07394,Keratan sulfate degradation,0,0
MAR07395,Keratan sulfate degradation,0,0
MAR07396,Keratan sulfate degradation,0,0
MAR07397,Keratan sulfate degradation,0,0
MAR07398,Keratan sulfate degradation,0,0
MAR07399,Keratan sulfate degradation,0,0
MAR07400,Keratan sulfate degradation,0,0
MAR07401,Keratan sulfate degradation,0,0
MAR07402,Keratan sulfate degradation,0,0
MAR07403,Keratan sulfate degradation,0,0
MAR07404,Keratan sulfate degradation,0,0
MAR07405,Keratan sulfate degradation,0,0
MAR07406,Keratan sulfate degradation,0,0
MAR07407,Keratan sulfate degradation,0,0
MAR07408,Keratan sulfate degradation,0,0
MAR07409,Keratan sulfate degradation,0,0
MAR07410,Keratan sulfate degradation,0,0
MAR07411,Keratan sulfate degradation,0,0
MAR07412,Keratan sulfate degradation,0,0
MAR07413,Keratan sulfate degradation,0,0
MAR07414,Keratan sulfate degradation,0,0
MAR07415,Keratan sulfate degradation,0,0
MAR07416,Keratan sulfate degradation,0,0
MAR07417,Keratan sulfate degradation,0,0
MAR07418,Keratan sulfate degradation,0,0
MAR07419,Keratan sulfate degradation,0,0
MAR07420,Keratan sulfate degradation,0,0
MAR07421,Keratan sulfate degradation,0,0
MAR07422,Keratan sulfate degradation,0,0
MAR07423,Keratan sulfate degradation,0,0
MAR07424,Keratan sulfate degradation,0,0
MAR07425,Keratan sulfate degradation,0,0
MAR07426,Keratan sulfate degradation,0,0
MAR07427,Keratan sulfate degradation,0,0
MAR07455,Keratan sulfate degradation,0,0
MAR07456,Keratan sulfate degradation,0,0
MAR07457,Keratan sulfate degradation,0,0
MAR07458,Keratan sulfate degradation,0,0
MAR07459,Keratan sulfate degradation,0,0
MAR07460,Keratan sulfate degradation,0,0
MAR07461,Keratan sulfate degradation,0,0
MAR07462,Keratan sulfate degradation,0,0
MAR07463,Keratan sulfate degradation,0,0
MAR07464,Keratan sulfate degradation,0,0
MAR07465,Keratan sulfate degradation,0,0
MAR07466,Keratan sulfate degradation,0,0
MAR07467,Keratan sulfate degradation,0,0
MAR07468,Keratan sulfate degradation,0,0
MAR07469,Keratan sulfate degradation,0,0
MAR07484,Keratan sulfate degradation,0,0
MAR07485,Keratan sulfate degradation,0,0
MAR07486,Keratan sulfate degradation,0,0
MAR07487,Keratan sulfate degradation,0,0
MAR07488,Keratan sulfate degradation,0,0
MAR07489,Keratan sulfate degradation,0,0
MAR01581,Bile acid biosynthesis,0,0.000150797412656
MAR01584,Bile acid biosynthesis,0,0.000150797412456491
MAR01585,Bile acid biosynthesis,0,0.000150797412656
MAR01589,Bile acid biosynthesis,0,0.000100531608296907
MAR01593,Transport reactions,-0.000100531608283151,0
MAR01595,Bile acid biosynthesis,0,0.000100531608296906
MAR01599,Bile acid biosynthesis,0,0.00010053160855102
MAR01604,Bile acid biosynthesis,0,0.00010053160855102
MAR01605,Bile acid biosynthesis,0,1000
MAR01608,Bile acid biosynthesis,0,0.00010053160855102
MAR01609,Bile acid biosynthesis,0,0.00688611460235598
MAR01610,Bile acid biosynthesis,0,0.00688611460235598
MAR01611,Bile acid biosynthesis,0,0.000100531608441671
MAR01613,Bile acid biosynthesis,0,0.00688611460235598
MAR01614,Bile acid biosynthesis,0,0.00688611460235598
MAR01622,Transport reactions,0,0
MAR01625,Bile acid biosynthesis,0,0
MAR01627,Bile acid biosynthesis,0,0
MAR01630,Transport reactions,0,0
MAR01632,Bile acid biosynthesis,0,0
MAR01635,Bile acid biosynthesis,0,0
MAR01637,Bile acid biosynthesis,0,0
MAR01638,Bile acid biosynthesis,0,0
MAR01639,Bile acid biosynthesis,0,0
MAR01642,Bile acid biosynthesis,0,0
MAR01646,Bile acid biosynthesis,0,0
MAR01652,Bile acid biosynthesis,0,0
MAR01653,Bile acid biosynthesis,0,0
MAR01656,Transport reactions,-0.799937993017352,0
MAR01659,Bile acid biosynthesis,0,0.799939963397353
MAR01660,Bile acid biosynthesis,0,0
MAR01673,Bile acid biosynthesis,0,0.000150787199017696
MAR01678,Bile acid biosynthesis,0,0.000150787199024
MAR01679,Transport reactions,0,0.000150787199017696
MAR01681,Bile acid biosynthesis,0,0.000150787199017696
MAR01682,Bile acid biosynthesis,0,0.000150787199017696
MAR01684,Bile acid biosynthesis,-0.000150797412656,0.000150787199024
MAR01685,Bile acid biosynthesis,0,1000
MAR01687,Bile acid biosynthesis,0,0.000150787199017696
MAR01689,Bile acid biosynthesis,0,0.000150787199024
MAR01691,Bile acid biosynthesis,0,0.000150787199024
MAR01692,Bile acid biosynthesis,-0.000150797412656,0.000150787199017696
MAR01693,Bile acid biosynthesis,0,0.00688611267958645
MAR01694,Transport reactions,-0.000150797412656,0
MAR01696,Transport reactions,0,0
MAR01700,Bile acid biosynthesis,0,0
MAR01703,Bile acid biosynthesis,0,0
MAR01706,Bile acid biosynthesis,0,0.00688611267982977
MAR01708,Bile acid biosynthesis,0,0
MAR01710,Bile acid biosynthesis,0,0
MAR01717,Transport reactions,0,0
MAR01718,Bile acid biosynthesis,0,0
MAR01722,Bile acid biosynthesis,0,0
MAR01738,Bile acid biosynthesis,0,0
MAR01739,Bile acid biosynthesis,0,0
MAR01740,Bile acid biosynthesis,0,0
MAR01741,Bile acid biosynthesis,0,0
MAR01742,Bile acid biosynthesis,0,0
MAR01743,Bile acid biosynthesis,0,0
MAR01744,Transport reactions,0,0
MAR01745,Transport reactions,0,0
MAR01746,Bile acid biosynthesis,0,0
MAR01747,Bile acid biosynthesis,0,0
MAR01748,Bile acid biosynthesis,0,0
MAR01749,Bile acid biosynthesis,0,0
MAR01750,Bile acid biosynthesis,0,0
MAR01751,Bile acid biosynthesis,0,0
MAR01762,Bile acid biosynthesis,0,0
MAR01766,Bile acid biosynthesis,0,0
MAR01786,Bile acid biosynthesis,0,0
MAR01797,Bile acid biosynthesis,0,0
MAR01802,Bile acid biosynthesis,-1000,0
MAR01803,Bile acid biosynthesis,0,0
MAR01804,Bile acid biosynthesis,0,0
MAR01805,Bile acid biosynthesis,0,0.00688611267972847
MAR01806,Bile acid biosynthesis,0,1000
MAR01807,Bile acid biosynthesis,-0.00688611460088029,0
MAR01810,Bile acid biosynthesis,0,0
MAR01811,Bile acid biosynthesis,0,0
MAR01813,Bile acid biosynthesis,0,0
MAR01838,Bile acid biosynthesis,0,0
MAR01839,Bile acid biosynthesis,0,0
MAR01844,Bile acid biosynthesis,0,0
MAR03799,Bile acid biosynthesis,0,0.399968309379915
MAR03908,Bile acid biosynthesis,0,0.00461381084073764
MAR03910,Bile acid biosynthesis,0,0
MAR04679,Bile acid biosynthesis,0,0
MAR08063,Bile acid biosynthesis,0,0
MAR08065,Bile acid biosynthesis,0,0
MAR01853,Bile acid recycling,0,0
MAR01868,Bile acid recycling,0,0.799937052629527
MAR01870,Bile acid recycling,0,0.79993705268035
MAR01872,Bile acid recycling,0,0.79993705268035
MAR01874,Bile acid recycling,0,0
MAR01895,Transport reactions,0,0.000133926170586596
MAR01896,Bile acid recycling,0,0.000267852341173193
MAR01897,Transport reactions,0,0.000267852341173193
MAR08275,Blood group biosynthesis,0,0
MAR08277,Blood group biosynthesis,0,0
MAR08278,Blood group biosynthesis,0,0
MAR08279,Blood group biosynthesis,0,0
MAR08280,Blood group biosynthesis,0,0
MAR08284,Blood group biosynthesis,0,0
MAR08285,Blood group biosynthesis,0,0
MAR08291,Blood group biosynthesis,0,0
MAR08292,Blood group biosynthesis,0,0
MAR08293,Blood group biosynthesis,0,0
MAR08305,Blood group biosynthesis,0,0
MAR08306,Blood group biosynthesis,0,0
MAR08316,Blood group biosynthesis,0,0
MAR08317,Blood group biosynthesis,0,0
MAR00712,Nicotinate and nicotinamide metabolism,0,0
MAR03992,Nicotinate and nicotinamide metabolism,0,0.00688611267976347
MAR04252,Nicotinate and nicotinamide metabolism,0,0.80313735208972
MAR04253,Nicotinate and nicotinamide metabolism,0,0.799936618790598
MAR04254,Nicotinate and nicotinamide metabolism,0,0.803137352084036
MAR04257,Nicotinate and nicotinamide metabolism,0,0
MAR04262,Nicotinate and nicotinamide metabolism,-0.803185358800332,0.806704373458629
MAR04264,Nicotinate and nicotinamide metabolism,0,0.803137352131664
MAR04265,Nicotinate and nicotinamide metabolism,0,0.806751173441323
MAR04267,Nicotinate and nicotinamide metabolism,0,6.27568806521595e-19
MAR04269,Nicotinate and nicotinamide metabolism,2.33999999181833e-05,0.799960018796964
MAR04270,Nicotinate and nicotinamide metabolism,0,0.799936618796964
MAR04276,Nicotinate and nicotinamide metabolism,0,0
MAR04662,Nicotinate and nicotinamide metabolism,0,0.803137352081222
MAR07142,Nicotinate and nicotinamide metabolism,0,0
MAR07143,Nicotinate and nicotinamide metabolism,0,0.267712450698598
MAR07623,Nicotinate and nicotinamide metabolism,0,0.267712450698598
MAR07625,Nicotinate and nicotinamide metabolism,0,0.267712450698598
MAR07627,Nicotinate and nicotinamide metabolism,0,0
MAR08788,Nicotinate and nicotinamide metabolism,0,0
MAR08791,Nicotinate and nicotinamide metabolism,-0.80313790348896,0.806751173414596
MAR03871,Pantothenate and CoA biosynthesis,0,2.63e-05
MAR04058,Pantothenate and CoA biosynthesis,0,2.6299999942294e-05
MAR04500,Pantothenate and CoA biosynthesis,0,0
MAR04714,Pantothenate and CoA biosynthesis,0,2.62999999999999e-05
MAR04715,Pantothenate and CoA biosynthesis,0,2.63000002254378e-05
MAR04716,Pantothenate and CoA biosynthesis,0,2.63000002254378e-05
MAR04717,Pantothenate and CoA biosynthesis,0,0
MAR04718,Pantothenate and CoA biosynthesis,2.33999999999999e-05,2.62999999999999e-05
MAR04725,Pantothenate and CoA biosynthesis,0,2.63000002254378e-05
MAR04727,Pantothenate and CoA biosynthesis,0,2.62999999999999e-05
MAR04730,Pantothenate and CoA biosynthesis,0,2.63000002254378e-05
MAR04731,Pantothenate and CoA biosynthesis,-2.63000000104531e-05,0
MAR04733,Pantothenate and CoA biosynthesis,0,2.62999999999999e-05
MAR04734,Pantothenate and CoA biosynthesis,0,2.62999999999999e-05
MAR07731,Pantothenate and CoA biosynthesis,0,0
MAR00663,Inositol phosphate metabolism,0,0.022127142337327
MAR04308,Inositol phosphate metabolism,0,0.022127142337327
MAR06540,Inositol phosphate metabolism,0,0.022127142337124
MAR06543,Inositol phosphate metabolism,0,0.399975725096643
MAR06544,Inositol phosphate metabolism,0,0.799951450238854
MAR06545,Inositol phosphate metabolism,0,0.799951450238854
MAR06546,Inositol phosphate metabolism,0,0.799951450238854
MAR06547,Inositol phosphate metabolism,0,0.799951450238854
MAR06548,Inositol phosphate metabolism,0,0.799951450238854
MAR06549,Inositol phosphate metabolism,0,0.799951450238854
MAR06550,Inositol phosphate metabolism,0,0.799951450238854
MAR06551,Inositol phosphate metabolism,0,0.799951450238854
MAR06552,Inositol phosphate metabolism,0,0.799951450238854
MAR06553,Inositol phosphate metabolism,0,0.799951450238854
MAR06554,Inositol phosphate metabolism,0,0.799951450238854
MAR06555,Inositol phosphate metabolism,0,0.799951450238854
MAR06556,Inositol phosphate metabolism,0,0.799951450238854
MAR06557,Inositol phosphate metabolism,0,0.799951450238854
MAR06558,Inositol phosphate metabolism,0,0.799951450238854
MAR06559,Inositol phosphate metabolism,0,0.0221300205747688
MAR06560,Inositol phosphate metabolism,0,0.0221300205756348
MAR06561,Inositol phosphate metabolism,0,0.0221300205747688
MAR06562,Inositol phosphate metabolism,0,0.0221300205747688
MAR06563,Inositol phosphate metabolism,0,0.0221300205756434
MAR06565,Inositol phosphate metabolism,0,0.0221300205747688
MAR06567,Inositol phosphate metabolism,0,0
MAR06568,Inositol phosphate metabolism,0,0
MAR06569,Inositol phosphate metabolism,0,0.0221300205747688
MAR06570,Inositol phosphate metabolism,0,0.0221300205747688
MAR06571,Inositol phosphate metabolism,0,0.479971082154309
MAR06572,Inositol phosphate metabolism,0,0.479971082153776
MAR06573,Inositol phosphate metabolism,0,0
MAR06574,Inositol phosphate metabolism,0,0.799951803630932
MAR06576,Inositol phosphate metabolism,0,0.266650601201055
MAR06579,Inositol phosphate metabolism,0,0.799951803590432
MAR06580,Inositol phosphate metabolism,0,0
MAR06581,Inositol phosphate metabolism,0,0.000267852341184
MAR06583,Inositol phosphate metabolism,0,0.799939370628218
MAR06584,Inositol phosphate metabolism,0,0
MAR06585,Inositol phosphate metabolism,0,0.000267852341207522
MAR06591,Inositol phosphate metabolism,0,0.399968309373603
MAR06592,Inositol phosphate metabolism,0,0.799936618792872
MAR06595,Inositol phosphate metabolism,0,0.799936618792872
MAR07652,Inositol phosphate metabolism,0,0.799937657700272
MAR07654,Inositol phosphate metabolism,0,0
MAR07655,Inositol phosphate metabolism,0,0.799937657700272
MAR07656,Inositol phosphate metabolism,0,0.266645885930758
MAR08799,Inositol phosphate metabolism,0,0
MAR08800,Inositol phosphate metabolism,0,0
MAR08801,Inositol phosphate metabolism,0,0.0221268205749774
MAR08802,Inositol phosphate metabolism,0,0.0221268205746551
MAR08803,Inositol phosphate metabolism,0,0
MAR08804,Inositol phosphate metabolism,0,0
MAR08805,Inositol phosphate metabolism,0,0
MAR08807,Inositol phosphate metabolism,0,0
MAR08808,Inositol phosphate metabolism,0,0
MAR08809,Inositol phosphate metabolism,0,0
MAR08810,Inositol phosphate metabolism,0,0
MAR08811,Inositol phosphate metabolism,0,0
MAR08812,Inositol phosphate metabolism,0,0
MAR08813,Inositol phosphate metabolism,0,0.799939532042424
MAR08814,Inositol phosphate metabolism,0,0
MAR08815,Inositol phosphate metabolism,0,0.399969766041372
MAR08816,Inositol phosphate metabolism,0,0
MAR08817,Inositol phosphate metabolism,0,0
MAR08818,Inositol phosphate metabolism,0,0
MAR08819,Inositol phosphate metabolism,0,0
MAR08821,Inositol phosphate metabolism,0,0
MAR08822,Inositol phosphate metabolism,0,0.0221271423369863
MAR08826,Inositol phosphate metabolism,0,0
MAR08830,Inositol phosphate metabolism,0,0
MAR08831,Inositol phosphate metabolism,0,0
MAR08835,Inositol phosphate metabolism,0,0.266645539581784
MAR08836,Inositol phosphate metabolism,0,0
MAR03923,Folate metabolism,0,0.140536041652922
MAR03925,Folate metabolism,-1000,1000
MAR04332,Folate metabolism,-1000,1000
MAR04333,Folate metabolism,-1000,1000
MAR04335,Folate metabolism,0,0.281102481853054
MAR04338,Folate metabolism,0,0.000682417272063868
MAR04340,Folate metabolism,0,0.000682417272064878
MAR04440,Folate metabolism,-1000,1000
MAR04442,Folate metabolism,-1000,1000
MAR04444,Folate metabolism,-1000,1000
MAR04446,Folate metabolism,0,0.20593596491751
MAR04448,Folate metabolism,0,0.205935964918078
MAR04503,Folate metabolism,-0.216969928368371,0.207316196691548
MAR04505,Folate metabolism,-0.281065931504753,0
MAR04654,Folate metabolism,-1000,1000
MAR04655,Folate metabolism,-1000,1000
MAR04656,Folate metabolism,0,0.281095421636451
MAR04665,Folate metabolism,0,0.799936824649272
MAR04666,Folate metabolism,0,0.79993682468509
MAR07908,Folate metabolism,0,0
MAR07910,Folate metabolism,0,0
MAR07912,Folate metabolism,0,0
MAR07916,Folate metabolism,0,0
MAR07919,Folate metabolism,0,0
MAR07920,Folate metabolism,0,0.03
MAR07921,Folate metabolism,0,0.02
MAR07922,Folate metabolism,0,0.01
MAR07925,Folate metabolism,0,0
MAR08105,Folate metabolism,0,0
MAR08106,Folate metabolism,0,0
MAR08107,Folate metabolism,0,0
MAR08108,Folate metabolism,0,0
MAR08109,Folate metabolism,0,0
MAR08110,Folate metabolism,0,0
MAR08129,Folate metabolism,0,0.01
MAR08130,Folate metabolism,0,0
MAR08132,Folate metabolism,0,0.01
MAR08133,Folate metabolism,0,0
MAR08135,Folate metabolism,0,0
MAR08136,Folate metabolism,0,0
MAR08137,Folate metabolism,0,0
MAR08138,Folate metabolism,0,0
MAR08139,Folate metabolism,0,0
MAR08140,Folate metabolism,0,0
MAR08141,Folate metabolism,0,0
MAR08142,Folate metabolism,0,0
MAR08143,Folate metabolism,0,0.01
MAR08144,Folate metabolism,-1000,1000
MAR07661,Biotin metabolism,0,0.399968412318471
MAR07662,Biotin metabolism,0,0
MAR07663,Biotin metabolism,0,0
MAR07668,Biotin metabolism,0,0.399968412343851
MAR07669,Biotin metabolism,0,0.399968412343851
MAR07670,Biotin metabolism,0,0.399968412343851
MAR07671,Biotin metabolism,0,0.399968412343851
MAR07672,Biotin metabolism,0,1.65051103052321
MAR07673,Biotin metabolism,0,1.65051103047274
MAR04160,Biopterin metabolism,0,2.63e-05
MAR04162,Biopterin metabolism,0,0
MAR04163,Biopterin metabolism,2.34e-05,2.63e-05
MAR04165,Biopterin metabolism,-999.9999766,2.63e-05
MAR04166,Biopterin metabolism,0,1000
MAR04167,Biopterin metabolism,0,1000
MAR04169,Biopterin metabolism,0,2.63e-05
MAR04170,Biopterin metabolism,0,0
MAR04523,Biopterin metabolism,-1000,1000
MAR04539,Biopterin metabolism,-1000,1000
MAR04540,Biopterin metabolism,-1000,1000
MAR04541,Biopterin metabolism,-1000,1000
MAR04542,Biopterin metabolism,-1000,1000
MAR04543,Biopterin metabolism,-1000,1000
MAR04544,Biopterin metabolism,-1000,1000
MAR04817,Biopterin metabolism,0,2.63e-05
MAR04818,Biopterin metabolism,0,0
MAR04833,Biopterin metabolism,-2.63e-05,0
MAR04834,Biopterin metabolism,0,0
MAR04835,Biopterin metabolism,-2.63e-05,0
MAR04836,Biopterin metabolism,0,0
MAR08538,Biopterin metabolism,0,0
MAR08738,Biopterin metabolism,0,0
MAR08739,Biopterin metabolism,0,0
MAR06396,Ascorbate and aldarate metabolism,0,0
MAR08345,Ascorbate and aldarate metabolism,0,0
MAR08349,Ascorbate and aldarate metabolism,0,0
MAR03991,Porphyrin metabolism,0,0
MAR04657,Porphyrin metabolism,0,0.0220944920240389
MAR04744,Porphyrin metabolism,0,0.0110472460120448
MAR04746,Porphyrin metabolism,0,0.0027618115030112
MAR04748,Porphyrin metabolism,0,0.0027618115030112
MAR04750,Porphyrin metabolism,0,0.0027618115030112
MAR04752,Porphyrin metabolism,0,0.0027618115030112
MAR04755,Porphyrin metabolism,0,0
MAR04757,Porphyrin metabolism,0,0.00276181150300486
MAR04758,Porphyrin metabolism,0,0
MAR04762,Porphyrin metabolism,2.34e-05,2.63e-05
MAR04764,Porphyrin metabolism,0,0
MAR04771,Porphyrin metabolism,0,0
MAR04772,Porphyrin metabolism,0,0
MAR08634,Porphyrin metabolism,0,0
MAR06630,Retinol metabolism,0,0.799938147806098
MAR06631,Retinol metabolism,0,0.799938147806867
MAR06632,Retinol metabolism,0,1.841e-05
MAR06633,Retinol metabolism,0,1.841e-05
MAR06634,Retinol metabolism,2.34e-06,2.63e-06
MAR06636,Retinol metabolism,2.34e-05,0.799961547806867
MAR06638,Retinol metabolism,-999.99997426,1000
MAR06641,Retinol metabolism,2.34e-06,2.63e-06
MAR06642,Retinol metabolism,2.34e-06,2.63e-06
MAR06644,Retinol metabolism,2.34e-06,1000
MAR06649,Retinol metabolism,2.34e-06,2.63e-06
MAR06651,Retinol metabolism,2.808e-05,0.799964698752547
MAR06652,Retinol metabolism,-2.63e-06,-2.34e-06
MAR06654,Retinol metabolism,2.34e-06,2.63e-06
MAR06655,Retinol metabolism,2.34e-06,2.63e-06
MAR06656,Retinol metabolism,2.34e-06,2.63e-06
MAR06657,Retinol metabolism,2.34e-06,2.63e-06
MAR06658,Retinol metabolism,2.34e-06,2.63e-06
MAR06659,Retinol metabolism,-2.63e-06,-2.34e-06
MAR06660,Retinol metabolism,-5.26e-06,-4.68e-06
MAR06661,Retinol metabolism,-4.734e-05,-4.212e-05
MAR06662,Retinol metabolism,9.36e-06,1.052e-05
MAR06664,Retinol metabolism,2.34e-06,2.63e-06
MAR06665,Retinol metabolism,2.34e-06,2.63e-06
MAR06668,Retinol metabolism,2.34e-06,2.63e-06
MAR06669,Retinol metabolism,2.34e-06,2.63e-06
MAR06672,Retinol metabolism,3.744e-05,4.208e-05
MAR06673,Retinol metabolism,-1.578e-05,-1.404e-05
MAR06675,Retinol metabolism,-4.471e-05,-3.978e-05
MAR06676,Retinol metabolism,1.17e-05,1.315e-05
MAR06677,Retinol metabolism,2.34e-06,2.63e-06
MAR06678,Retinol metabolism,2.34e-06,2.63e-06
MAR06679,Retinol metabolism,0,0
MAR06680,Retinol metabolism,0,0
MAR06682,Retinol metabolism,2.34e-06,2.63e-06
MAR06687,Retinol metabolism,2.34e-06,2.63e-06
MAR06690,Retinol metabolism,-2.63e-06,-2.34e-06
MAR06691,Retinol metabolism,-2.63e-06,-2.34e-06
MAR06692,Retinol metabolism,2.34e-06,2.63e-06
MAR06693,Retinol metabolism,2.34e-06,2.63e-06
MAR06700,Retinol metabolism,2.34e-06,2.63e-06
MAR06701,Retinol metabolism,2.34e-06,2.63e-06
MAR06702,Retinol metabolism,2.34e-06,2.63e-06
MAR06703,Retinol metabolism,2.34e-06,2.63e-06
MAR08700,Retinol metabolism,0,0
MAR08702,Retinol metabolism,-5.26e-06,-4.68000007458613e-06
MAR08709,Retinol metabolism,-999.99997426,1000
MAR08713,Retinol metabolism,0,0
MAR08717,Retinol metabolism,0,0
MAR06506,Riboflavin metabolism,2.34e-05,0.799960018752392
MAR06507,Riboflavin metabolism,0,0.799936618798782
MAR06508,Riboflavin metabolism,2.34e-05,2.92e-05
MAR06511,Riboflavin metabolism,0,2.367e-05
MAR04537,Serotonin and melatonin biosynthesis,0,0
MAR04545,Serotonin and melatonin biosynthesis,0,0
MAR04558,Serotonin and melatonin biosynthesis,0,0
MAR04559,Serotonin and melatonin biosynthesis,0,0
MAR04561,Serotonin and melatonin biosynthesis,0,0
MAR04563,Serotonin and melatonin biosynthesis,0,0
MAR04204,Thiamine metabolism,0,0
MAR04206,Thiamine metabolism,0,0.799939316143425
MAR04207,Thiamine metabolism,0,0.799939316181581
MAR04208,Thiamine metabolism,0,0
MAR08744,Thiamine metabolism,0,0
MAR08613,Vitamin B12 metabolism,1.17e-05,1.315e-05
MAR08615,Vitamin B12 metabolism,2.34e-05,2.63e-05
MAR08616,Vitamin B12 metabolism,2.34e-05,2.63e-05
MAR04064,Vitamin B6 metabolism,0,0
MAR04068,Vitamin B6 metabolism,0,0.799939963946565
MAR08724,Vitamin B6 metabolism,0,0.799939963980825
MAR08725,Vitamin B6 metabolism,0,0
MAR02114,Vitamin D metabolism,9.36e-06,1.052e-05
MAR02115,Vitamin D metabolism,4.68e-06,5.26e-06
MAR02117,Vitamin D metabolism,4.68e-06,5.26e-06
MAR02129,Vitamin D metabolism,2.34e-06,2.63e-06
MAR02130,Vitamin D metabolism,-2.63e-06,-2.34e-06
MAR02131,Vitamin D metabolism,2.34e-06,2.63e-06
MAR02132,Vitamin D metabolism,2.34e-06,2.63e-06
MAR02133,Vitamin D metabolism,2.34e-06,2.63e-06
MAR02134,Vitamin D metabolism,2.34e-06,2.63e-06
MAR02135,Vitamin D metabolism,2.34e-06,2.63e-06
MAR02136,Vitamin D metabolism,2.34e-06,2.63e-06
MAR02137,Vitamin D metabolism,2.34e-06,2.63e-06
MAR02139,Vitamin D metabolism,2.34e-06,2.63e-06
MAR02142,Vitamin D metabolism,2.34e-06,2.63e-06
MAR02143,Vitamin D metabolism,2.34e-06,2.63e-06
MAR02144,Vitamin D metabolism,2.34e-06,2.63e-06
MAR02145,Vitamin D metabolism,2.34e-06,2.63e-06
MAR07996,Vitamin D metabolism,0,0
MAR06426,Vitamin E metabolism,0,2.63e-06
MAR06427,Vitamin E metabolism,0,0
MAR06428,Vitamin E metabolism,0,2.63e-06
MAR06429,Vitamin E metabolism,0,0
MAR06432,Vitamin E metabolism,0,2.63e-06
MAR06433,Vitamin E metabolism,0,2.63e-06
MAR06434,Vitamin E metabolism,0,2.63e-06
MAR06435,Vitamin E metabolism,0,2.63e-06
MAR06436,Vitamin E metabolism,2.34e-06,2.63e-06
MAR06441,Vitamin E metabolism,0,2.63e-06
MAR06442,Vitamin E metabolism,0,0
MAR06443,Vitamin E metabolism,0,2.63e-06
MAR06444,Vitamin E metabolism,0,0
MAR06447,Vitamin E metabolism,0,2.63e-06
MAR06448,Vitamin E metabolism,0,2.63e-06
MAR06450,Vitamin E metabolism,0,2.63e-06
MAR06451,Vitamin E metabolism,0,2.63e-06
MAR06453,Vitamin E metabolism,2.34e-06,2.63e-06
MAR06464,Vitamin E metabolism,0,2.63e-06
MAR06465,Vitamin E metabolism,0,0
MAR06466,Vitamin E metabolism,0,2.63e-06
MAR06467,Vitamin E metabolism,0,0
MAR06470,Vitamin E metabolism,0,2.63e-06
MAR06471,Vitamin E metabolism,0,2.63e-06
MAR06472,Vitamin E metabolism,0,2.63e-06
MAR06473,Vitamin E metabolism,0,2.63e-06
MAR06476,Vitamin E metabolism,0,2.63e-06
MAR06477,Vitamin E metabolism,0,0
MAR06478,Vitamin E metabolism,0,2.63e-06
MAR06479,Vitamin E metabolism,0,0
MAR06482,Vitamin E metabolism,0,2.63e-06
MAR06484,Vitamin E metabolism,0,2.63e-06
MAR06486,Vitamin E metabolism,0,2.63e-06
MAR06488,Vitamin E metabolism,0,2.63e-06
MAR06490,Vitamin E metabolism,0,2.63e-06
MAR06492,Vitamin E metabolism,-2.63e-06,0
MAR06495,Vitamin E metabolism,0,2.63e-06
MAR06496,Vitamin E metabolism,0,2.63e-06
MAR06993,Xenobiotics metabolism,0,0
MAR06995,Xenobiotics metabolism,0,0
MAR06996,Xenobiotics metabolism,0,0
MAR06998,Xenobiotics metabolism,0,0
MAR07001,Xenobiotics metabolism,0,0
MAR07002,Xenobiotics metabolism,0,0
MAR07003,Xenobiotics metabolism,0,0
MAR07005,Xenobiotics metabolism,0,0
MAR07013,Xenobiotics metabolism,0,0
MAR07014,Xenobiotics metabolism,0,0
MAR07022,Xenobiotics metabolism,0,0
MAR07023,Xenobiotics metabolism,0,0
MAR07024,Xenobiotics metabolism,0,0
MAR07025,Xenobiotics metabolism,0,0
MAR07026,Xenobiotics metabolism,0,0
MAR07027,Xenobiotics metabolism,0,0
MAR07028,Xenobiotics metabolism,0,0
MAR07029,Xenobiotics metabolism,0,0
MAR07033,Xenobiotics metabolism,0,0
MAR07034,Xenobiotics metabolism,0,0
MAR07035,Xenobiotics metabolism,0,0
MAR07038,Xenobiotics metabolism,0,0
MAR07039,Xenobiotics metabolism,0,0
MAR07040,Xenobiotics metabolism,0,0
MAR07041,Xenobiotics metabolism,0,0
MAR07048,Xenobiotics metabolism,0,0
MAR07050,Xenobiotics metabolism,0,0
MAR07059,Xenobiotics metabolism,0,0
MAR07065,Xenobiotics metabolism,0,0
MAR07066,Xenobiotics metabolism,0,0
MAR07078,Xenobiotics metabolism,0,0
MAR07079,Xenobiotics metabolism,0,0
MAR07080,Xenobiotics metabolism,0,0
MAR07082,Xenobiotics metabolism,0,0
MAR07083,Xenobiotics metabolism,0,0
MAR07084,Xenobiotics metabolism,0,0
MAR07088,Xenobiotics metabolism,0,0
MAR07089,Xenobiotics metabolism,0,0
