ReactionID,minFlux,maxFlux
MAR02193,0,0.28274106
MAR02194,0,0.163308788
MAR02201,0,0.275294683
MAR02202,0,0.275294683
MAR02203,0,0.275294683
MAR02204,0,0.218169497
MAR02205,1.41E-17,0.264396807
MAR02208,0,0.264396807
MAR02209,0,0.264394638
MAR02210,0,0.264394638
MAR02211,0,0.646689548
MAR02212,3.50E-19,0.646689548
MAR02213,0,0.646689548
MAR02214,0,0.646689548
MAR02215,0,0.507270449
MAR02217,0,0.507270449
MAR02218,0,0.507270449
MAR02219,0,0.507270449
MAR02259,0,0.195221957
MAR02260,0,0.195221957
MAR02261,0,0.195221957
MAR02262,0,0.195221957
MAR02263,-1.59E-20,0.179744382
MAR02264,0,0.179744382
MAR02265,0,0.179744382
MAR02266,2.36E-36,0.179744382
MAR02267,0,0.166542282
MAR02268,0,0.166542282
MAR02269,0,0.166542282
MAR02270,0,0.166542282
MAR02281,0,0.114892768
MAR02282,0,0.114892768
MAR02284,0,0.114892768
MAR02286,0,0
MAR02287,0,0.122835649
MAR02292,0,0.131419488
MAR02293,0,0.131419488
MAR02294,0,0
MAR02295,0,0.101533449
MAR02296,0,0.124665033
MAR02359,0,0
MAR02365,0,0.076345638
MAR02288,0,0.099327482
MAR02289,0,0.099327482
MAR00709,0,0.265075917
MAR02150,0,0.275129718
MAR02151,0,1.661221235
MAR02172,0,0.273271854
MAR02177,0,0.245002352
MAR02182,0,0.234846665
MAR02248,0,0.262833513
MAR02253,0,0.235857543
MAR02258,0,0.213619389
MAR02440,0,-1.14E-19
MAR02441,0,0
MAR02455,0,-6.24E-36
MAR02456,0,0
MAR02457,0,1.34E-32
MAR02458,0,0
MAR02460,0,4.22E-69
MAR02463,-7.55E-37,0
MAR02464,0,2.33E-34
MAR02466,0,0
MAR02467,0,0
MAR02468,0,-4.26E-33
MAR02469,0,0
MAR02470,0,0
MAR06397,0,0
MAR06400,0,0.001786459
MAR06401,0,0.001786459
MAR06402,0,0.001786459
MAR06403,0,0.001786459
MAR02472,0,0
MAR02475,0,0.15776623
MAR02478,0,0.163003578
MAR02480,0,0.11224853
MAR02482,0,0.157765605
MAR02484,0,0
MAR02486,0,0.134220938
MAR02489,0,0.134220938
MAR02491,0,0.134516794
MAR02493,0,0.134310591
MAR02497,0,0.133140118
MAR02499,0,0.133140118
MAR02501,0,0.133242336
MAR02503,0,0.133140118
MAR02505,0,0.086737418
MAR02510,0,0
MAR02511,0,0
MAR02512,0,0
MAR02513,0,0
MAR02515,0,0.162996553
MAR02516,0,0.162996553
MAR02518,4.01E-34,0.162996553
MAR02520,0,0.162996553
MAR02522,0,0.162228546
MAR02524,0,0.162228546
MAR02526,0,0.141821773
MAR02528,0,0.141821773
MAR02530,0,0.016901786
MAR02533,0,0.016901786
MAR02535,0,0.016901786
MAR02537,0,0.016901786
MAR02540,0,0.017200745
MAR02541,0,0.017200745
MAR02542,-1.21E-18,0.017200745
MAR02543,0,0.017200745
MAR02544,0,0.085973607
MAR02545,-0.085973607,-1.40E-34
MAR02546,0,0
MAR02548,0,0
MAR02549,0,1.41E-33
MAR02551,0,-2.71E-34
MAR02552,0,-4.15E-54
MAR02553,0,0
MAR02555,0,1.68E-35
MAR02581,0,0.059337167
MAR02582,0,0
MAR02583,0,0.059337167
MAR02584,0,0
MAR02368,0,0
MAR02371,0,0.118059799
MAR02374,0,0.118059799
MAR02376,0,0.118059799
MAR02378,0,0.118059799
MAR02380,0,0
MAR02383,1.34E-34,0.120195299
MAR02387,0,0.120195299
MAR02389,0,0.120195299
MAR02395,0,0.124061691
MAR02397,0,0.130593901
MAR02399,0,0.144145127
MAR02401,0,0.140236819
MAR02403,0,0.107756152
MAR02408,0,0.105845696
MAR02409,0,0.105845696
MAR02410,0,0.106336932
MAR02411,0,0.120461698
MAR02415,0,0.124416324
MAR02417,0,0.124416324
MAR02419,0,0.124416324
MAR02421,0,0.124416324
MAR02423,0,0.161606033
MAR02426,0,0.161606033
MAR02428,0,0.161606033
MAR02430,0,0.161606033
MAR02433,0,0.157287867
MAR02434,1.33E-21,0.157287867
MAR02435,0,0.157287867
MAR02436,0,0.157287867
MAR03452,0,0
MAR03453,0,0
MAR03454,0,0
MAR03455,0,0
MAR03456,0,0
MAR03457,0,0
MAR03458,0,0
MAR00931,0,-1.31E-35
MAR00932,0,-6.23E-33
MAR00933,0,0
MAR00934,0,0
MAR00935,0,0
MAR00936,0,-2.60E-35
MAR00937,0,0
MAR00938,0,3.09E-20
MAR00939,0,-3.68E-33
MAR00940,0,0
MAR00942,0,0
MAR00943,0,0
MAR00944,0,0
MAR00946,0,0.091568344
MAR00947,0,0.091568344
MAR00948,0,0
MAR00950,0,0
MAR00951,0,3.72E-32
MAR00954,0,0
MAR00955,0,0
MAR00956,0,3.09E-20
MAR00958,0,0.087616509
MAR00959,1.17E-18,1.087616509
MAR00960,0,0.152600854
MAR00963,0,0
MAR00969,0,0
MAR00971,0,0.152600854
MAR00973,0,0
MAR00979,0,0.141326579
MAR00980,-4.16E-50,0
MAR00981,0,0
MAR00991,0,0
MAR00992,0,0
MAR00993,0,0
MAR00994,8.82E-37,0
MAR01029,0,0
MAR01033,0,0.059646868
MAR01037,0,0
MAR01039,0,0.058822013
MAR01043,0,0
MAR01045,0,0
MAR01048,0,0
MAR01049,0,0
MAR01050,0,0
MAR01054,0,-1.40E-50
MAR01059,0,0
MAR01061,0,0
MAR01065,0,5.46E-34
MAR01066,0,7.55E-35
MAR01067,0,-1.66E-36
MAR01068,0,-3.28E-35
MAR01069,0,0
MAR01070,0,0
MAR01071,0,0
MAR01072,0,1.76E-35
MAR01074,0,0
MAR01077,0,0.058822013
MAR03015,0,0
MAR01080,0,1.038433233
MAR01081,0,1
MAR01085,0,0.397742842
MAR01088,0,0
MAR01091,-2.41E-19,0
MAR01098,0,0
MAR01100,0,0.053451952
MAR01101,0,0
MAR01102,0,0
MAR01103,0,1.78E-34
MAR01105,0,8.17E-36
MAR01106,0,-1.44E-37
MAR01107,0,0
MAR01108,0,1.49E-34
MAR01109,0,0
MAR01110,0,0
MAR01111,0,0
MAR01112,0,-1.03E-36
MAR01116,1.00E-34,0
MAR01117,3.68E-37,0
MAR01119,0,1.11E-36
MAR01120,0,5.21E-36
MAR01121,0,0
MAR01122,0,0
MAR01123,0,0
MAR01124,0,0
MAR01125,1.40E-33,0
MAR01126,0,0.135210436
MAR01127,0,6.55E-34
MAR01128,0,0.132864557
MAR01129,-0.132864557,4.84E-19
MAR01130,3.37E-35,9.97E-34
MAR01131,-0.090991109,0.132864557
MAR01132,0,0.132864557
MAR01133,-3.84E-35,0
MAR01134,-0.132864557,0.089927032
MAR01137,0,-4.77E-35
MAR01138,0,0.089927032
MAR01139,0,-2.24E-35
MAR01140,0,0.090991109
MAR01146,0,5.31E-34
MAR01147,0,1.56E-33
MAR01148,0,0
MAR01149,0,-7.30E-34
MAR01150,0,0
MAR01151,0,0
MAR01152,0,0.141326579
MAR01153,0,0
MAR01154,0,0
MAR01155,0,0
MAR01156,0,0
MAR01157,0,0
MAR01158,0,0
MAR01159,0,0
MAR01160,-0.141326579,0
MAR01161,0,0.141326579
MAR01162,0,0.141326579
MAR01163,0,0.141326579
MAR01164,0,0.141326579
MAR01165,0,0.141326579
MAR01166,0,0.141326579
MAR01167,0,0.141326579
MAR01168,0,0.141326579
MAR01170,0,0.141326579
MAR01171,0,0.141326579
MAR01190,0,3.28E-33
MAR01191,0,-2.56E-35
MAR01192,0,-1.22E-66
MAR01193,0,3.39E-33
MAR01194,-5.39E-17,0.141326579
MAR01195,0,-9.75E-34
MAR01196,-0.141326579,0
MAR01200,0,0
MAR01201,-0.141326579,0
MAR01202,8.18E-52,0
MAR01203,-0.141326579,0
MAR01204,0,0.141326579
MAR01205,0,0.141326579
MAR01206,0,0.141326579
MAR01207,0,0.141326579
MAR01208,0,0.141326579
MAR01209,0,0.141326579
MAR01210,0,0.141326579
MAR01211,0,0.141326579
MAR01212,0,0.141326579
MAR01213,0,0.141326579
MAR01228,0,0.053451952
MAR01229,0,5.56E-35
MAR01230,0,0
MAR01231,0,0.053451952
MAR01232,0,0
MAR01233,0,0
MAR01234,0,0
MAR01235,0,0.048833593
MAR01236,0,0
MAR01237,0,0.051871592
MAR01238,0,0
MAR01239,0,0.051871592
MAR01241,0,0.053451952
MAR01244,0,0.053451952
MAR01245,0,0
MAR01246,0,0
MAR01248,-0.132864557,0
MAR01249,0,0
MAR01250,0,0.132864557
MAR01251,0,-9.70E-36
MAR01253,0,0
MAR01254,0,0
MAR01255,0,0
MAR01256,0,0
MAR01257,0,0
MAR01258,0,0
MAR01259,0,4.37E-38
MAR01260,0,3.44E-35
MAR01261,0,0
MAR01262,0,0
MAR01263,-0.051871592,0
MAR01264,0,0
MAR01265,0,0.051871592
MAR01266,0,0
MAR01270,0,0
MAR01271,0,0
MAR01272,0,-2.77E-36
MAR01273,0,0
MAR01274,0,0
MAR01275,0,0
MAR01276,0,-3.49E-34
MAR01277,0,0
MAR01278,0,0
MAR01279,0,-5.87E-34
MAR01280,0,0
MAR01281,0,0
MAR01282,0,0
MAR01287,0,8.32E-35
MAR01288,0,0
MAR01289,0,0
MAR01290,0,0
MAR01291,0,-1.37E-33
MAR01292,0,0
MAR01293,0,0
MAR01294,0,0
MAR01295,0,0
MAR01296,0,1.25E-34
MAR01297,0,0
MAR01298,-1.35E-34,0
MAR01299,0,2.38E-51
MAR01300,0,-5.02E-35
MAR01301,0,-3.02E-34
MAR01303,0,0
MAR01304,0,-3.02E-34
MAR08546,7.88E-52,0
MAR08550,0,0.397742842
MAR08559,0,0
MAR08560,0.049119326,1
MAR00154,0,1.257841972
MAR00189,0,0.172194201
MAR00193,0,0.129219726
MAR00197,0,0.191034748
MAR00201,0,0.096714771
MAR00206,0,0.121650838
MAR00210,0,0.121650838
MAR00214,0,0.122538259
MAR00223,0,0
MAR00230,0,0.592089017
MAR00234,0,0
MAR00238,0,0.00100386
MAR00242,0,0.085070685
MAR00246,0,0.085070685
MAR00250,0,0.223482116
MAR00256,0,0
MAR00260,0,0
MAR00264,0,0
MAR00268,0,0.205366913
MAR00272,0,0.000335255
MAR00276,0,0.111099694
MAR00280,0,0.147884326
MAR00284,0,0.22603597
MAR00290,0,0.108647973
MAR00294,0,0
MAR00298,0,0.103582286
MAR00302,0,0.10624853
MAR00306,0,0.067768393
MAR00310,0,0.139028598
MAR00314,0,0.198065494
MAR00320,0,0
MAR00324,0,0.099425716
MAR00328,0,0.131157026
MAR00332,0,0.250112577
MAR00338,0,0.314194567
MAR00342,0,0.273610171
MAR00346,0,0.277944349
MAR00350,0,0
MAR00354,0,0
MAR00358,0,0
MAR00362,0,0
MAR00366,0,0.119945911
MAR00370,0,0.116223614
MAR00374,0,0.078006261
MAR00378,0,0.127187434
MAR00382,0,0.017104396
MAR00386,0,0.017392209
MAR00390,0,0
MAR00394,0,0.123465322
MAR00398,0,0
MAR00402,0,0
MAR00406,0,0
MAR00410,0,0
MAR00414,0,0
MAR00418,0,0.123344986
MAR00422,0,0.082406177
MAR00426,0,0.106236462
MAR00430,0,0.139792761
MAR00434,0,0.135111667
MAR00438,0,0.10902395
MAR00159,0,0.497620524
MAR02591,-0.135545209,4.835442281
MAR02594,-0.944098565,1.148144635
MAR02599,-0.783453639,-7.85E-18
MAR02602,-0.000371199,0.220714214
MAR02605,-0.222073002,0.001336097
MAR02608,0,0
MAR02611,-4.45E-35,0.035683423
MAR02614,-0.139141575,0.086211579
MAR02620,-0.139141575,0.086211579
MAR02623,-0.000371185,0.001003644
MAR02626,-0.263205306,0.260704985
MAR02633,-0.179234869,0.100865135
MAR02636,-0.127816257,1000
MAR02642,-0.000371185,0.000669884
MAR02648,-1.72E-33,0.044524363
MAR02651,7.38E-35,0.044524363
MAR02654,-0.280658635,0.209958347
MAR02657,-0.225078153,0.129324427
MAR02660,-0.023056032,0.000331393
MAR02663,-0.17017797,0
MAR02666,-0.28274106,0.000298963
MAR02669,0,0.000369367
MAR02672,0,0.133603331
MAR02675,-0.000371185,0.000335205
MAR02678,-0.130920963,0.338340839
MAR02681,0,0.000335152
MAR02684,-0.343841552,0.154181647
MAR02687,8.75E-37,0.00066619
MAR02690,0,0.04034532
MAR02693,0,0.000371044
MAR02699,-0.000331393,1.26E-34
MAR02702,-0.338340839,0
MAR02705,-0.157168746,0.409024761
MAR02708,1.86E-37,0.00099464
MAR02711,-0.352426263,-6.31E-18
MAR02714,-0.158419117,0.018481923
MAR02717,-0.161990286,0.118988544
MAR02720,-0.13164616,0.135100722
MAR02726,-0.151141727,0.029211683
MAR02730,-0.129193515,0.135158892
MAR02733,0,0.016152362
MAR02736,0,0.016236569
MAR02739,-0.161931849,0.123260223
MAR02742,-0.186200465,0
MAR02746,-0.059395005,0.016929687
MAR02752,-0.125495648,0
MAR02755,-0.099315101,0
MAR02759,-0.069706438,0.168274278
MAR02762,-6.07E-36,0.098149596
MAR02768,-0.159905601,0.000370687
MAR02771,-1.73E-20,0.050332702
MAR02774,-0.123031095,0.000330384
MAR02877,-0.105567483,0.000366815
MAR03032,-1.22040658,0.208468154
MAR00160,-0.646259286,0.705674977
MAR00161,0,0.644649178
MAR00162,-0.137437614,1.22040658
MAR00163,-0.208468154,1.22040658
MAR02592,0,0
MAR02593,-5.236022324,-0.753630871
MAR02596,0,1.266692991
MAR02598,-1.266692991,0.064593043
MAR02600,0,0
MAR02601,0,0
MAR02603,-0.00033531,0.221920589
MAR02604,-0.221920589,0.00033531
MAR02606,-0.222073002,0.001336097
MAR02607,-0.001336097,0.222073002
MAR02609,-0.011054465,0.246629511
MAR02610,-0.246456614,0.011140831
MAR02612,0,0
MAR02613,-0.050388222,0
MAR02616,-0.085913227,0.139141575
MAR02618,-0.085927506,0.139141575
MAR02621,-0.085911207,0.139141575
MAR02622,-0.085927506,0.139141575
MAR02624,-0.165264409,0
MAR02625,-0.001003644,0.000335205
MAR02629,-0.217919344,0.446950729
MAR02630,-0.169137998,0.215090001
MAR02634,-0.139141575,0.163395341
MAR02635,-0.109059801,0.162909916
MAR02638,0,1000
MAR02640,-5.917784884,0
MAR02644,-0.154487024,0.444068859
MAR02646,-0.000532477,0.000335205
MAR02649,-0.044524363,0
MAR02650,-0.044524363,0
MAR02652,-0.044524363,0
MAR02653,-0.044524363,0
MAR02655,-0.446950729,0
MAR02656,-0.208982128,0.164290651
MAR02658,-0.057193394,0
MAR02659,-0.056825273,0
MAR02661,-0.020569345,0.000335205
MAR02662,-0.000335205,0.020567656
MAR02664,-0.206928622,0.322287396
MAR02665,-0.322287396,0.206928622
MAR02667,0,0
MAR02668,-0.043292063,0
MAR02670,-0.000328599,0
MAR02671,-0.000334294,0
MAR02673,0,0
MAR02674,-0.09136646,0
MAR02676,-0.000335205,0.000335205
MAR02677,-0.000335205,0.000335205
MAR02679,-0.444068859,0
MAR02680,-0.338340839,0.092174506
MAR02682,-0.000335152,0
MAR02683,-0.000335152,0
MAR02685,-0.322287396,0.353955728
MAR02686,-0.322287396,0.336520777
MAR02688,-0.00066619,0
MAR02689,-0.00066619,0
MAR02691,0,0.041191714
MAR02692,-0.041187017,5.18E-17
MAR02695,0,0.035134425
MAR02697,-0.035134425,-2.55E-18
MAR02700,-0.000335205,0
MAR02701,-9.61E-20,0.000335205
MAR02703,-0.338340839,0
MAR02704,-4.82E-16,0.338340839
MAR02706,-0.353955728,0
MAR02707,-0.353955728,0
MAR02709,-0.000977486,0
MAR02710,-0.000977486,0
MAR02712,-0.016657029,0
MAR02713,0,0.016657029
MAR02715,0,0
MAR02716,-0.017979857,0.334517681
MAR02718,0,0.451406561
MAR02719,-0.322888961,-5.74E-32
MAR02722,-0.162412654,0
MAR02724,-0.138271897,0.160042142
MAR02727,0,0
MAR02729,-0.052761645,0
MAR02731,-0.16783054,0
MAR02732,-0.16783054,0
MAR02734,0,0.016152362
MAR02735,-0.016152362,0
MAR02737,0,0.016236569
MAR02738,-0.016236569,0
MAR02740,0,0.047297914
MAR02741,-0.047824297,1.10E-17
MAR02744,-0.140980213,0
MAR02745,0,0.140980213
MAR02748,0,0
MAR02750,0,0.064149041
MAR02753,-0.444066763,0
MAR02754,-1.45E-15,0
MAR02757,0,0
MAR02758,0,0.054124444
MAR02760,0,0
MAR02761,0,0
MAR02764,0,0
MAR02766,-0.098149596,0
MAR02769,-0.05622886,0
MAR02770,-0.056876161,0
MAR02772,0,0.050332634
MAR02773,-0.050332634,0
MAR02775,0,0.045828999
MAR02776,-0.045828999,0
MAR03519,-0.01,0
MAR03520,0,0.01
MAR03027,-0.670296744,0
MAR03028,-2.32E-16,0.670296744
MAR03029,-0.832234292,1.597408304
MAR03030,-1.529134408,0.832234292
MAR03033,-0.281120393,0.079009527
MAR03034,-0.079009527,0.281120393
MAR03035,-0.944098565,0.12834085
MAR03037,-0.125950519,0.944098565
MAR02778,-0.056301956,0
MAR02780,0,0.056301956
MAR02783,-0.462880636,0
MAR02785,1.95E-15,0.464904984
MAR02787,-0.000366815,2.34E-49
MAR02788,0,0.000366815
MAR02789,-0.000366815,0
MAR02790,0,0.000366815
MAR02791,-0.012196591,0
MAR02792,5.43E-35,0.012196591
MAR02793,-0.000366815,0
MAR02794,-0.000366815,0
MAR02795,-0.000366815,0
MAR02796,-0.000366815,-2.89E-34
MAR02797,-0.000366815,-1.38E-36
MAR02798,-0.000366815,0
MAR02799,-0.000366815,4.23E-38
MAR02800,0,0.000366815
MAR02801,-0.224941026,0.227820893
MAR02803,-0.227986999,0.224941026
MAR02805,-0.000366815,-3.14E-37
MAR02806,-0.000366815,0
MAR02807,-0.11222333,0
MAR02809,0,0.11229513
MAR02811,-0.000366815,3.78E-20
MAR02812,0,0.000366815
MAR02813,-0.000366815,0
MAR02814,-0.000366815,0
MAR02815,-0.000366815,4.34E-25
MAR02816,-0.000366815,-4.50E-38
MAR02817,-0.137372134,0.083298873
MAR02819,-0.083298873,0.137372134
MAR02821,-0.000366815,-1.14E-21
MAR02822,-0.000366815,0
MAR02823,-0.022925924,-3.81E-32
MAR02824,0,0.022925924
MAR02825,0,0.17663303
MAR02827,0,0.32801287
MAR02829,0,0.000366815
MAR02830,0,0.000366815
MAR02831,-0.000366815,0
MAR02832,-0.000366815,0
MAR02833,-2.22E-35,0.000366815
MAR02834,8.69E-37,0.000366815
MAR02835,-0.000366815,2.62E-36
MAR02836,0,0.000366815
MAR02837,-0.000366815,0
MAR02838,0,0.000366815
MAR02839,-0.232720859,0.320503469
MAR02840,-0.232720859,0.320503469
MAR02841,-0.000366815,0
MAR02842,-0.000366815,0
MAR02843,-0.000366815,0
MAR02844,-0.000366815,4.42E-36
MAR02845,0,0.000366815
MAR02846,-0.000366815,0
MAR02847,0,0.000366815
MAR02848,-0.000366815,0
MAR02849,-0.000366815,0
MAR02850,0,0.000366815
MAR02851,-0.133008924,0
MAR02852,0,0.133008924
MAR02853,-0.398110023,0.198289837
MAR02854,-0.259129198,0.180092436
MAR02855,-0.000366815,5.16E-24
MAR02856,-0.000366815,0
MAR02857,-0.352426263,0
MAR02859,8.36E-35,0.352426263
MAR02861,4.96E-19,0.223750108
MAR02862,-0.223606349,0
MAR02863,-0.223750108,0.161931849
MAR02864,-0.161931849,0.316105732
MAR02865,0,0.130817285
MAR02866,-0.130817285,0
MAR02867,-0.130809695,0.005410518
MAR02868,-0.005410518,0.130824875
MAR02869,-0.070495724,0.168274278
MAR02870,-0.070495724,0.168274278
MAR02871,2.04E-36,0.000366815
MAR02872,-0.000366815,0
MAR02873,0,0.000366815
MAR02874,-0.000366815,0
MAR02875,-0.161931849,0
MAR02876,-0.123260223,0.161931849
MAR02878,-0.123260223,0.000366815
MAR02879,-0.000366815,0.105567483
MAR02880,-0.186200465,0
MAR02882,0,0.186200465
MAR02884,-0.002659407,0.016929687
MAR02886,-0.016929687,0.002659407
MAR02888,-0.123031095,0
MAR02890,-2.89E-35,0.123031095
MAR02892,-0.099315101,1.93E-33
MAR02894,0,0.099315101
MAR02896,-0.168274278,0.066583663
MAR02897,-0.168274278,0.070495724
MAR02898,0,0.00348474
MAR02899,-0.00348474,-8.11E-52
MAR02900,-0.000366815,0.159905601
MAR02901,-0.000366815,0.159905601
MAR02902,0,0.000366815
MAR02903,-0.000366815,0
MAR02904,-0.123031095,0.000366815
MAR02905,-0.000366815,0.123031095
MAR02906,-0.000366815,1.30E-36
MAR02907,-0.000366815,0
MAR02908,-1.44E-33,0.000366815
MAR02909,-0.000366815,-6.42E-37
MAR02910,-0.000366815,0
MAR02911,-8.43E-34,0.000366815
MAR02912,-0.137399774,0.000366815
MAR02913,-0.257988972,0.000366815
MAR02914,-0.000366815,0.398110023
MAR02915,-0.000366815,0
MAR02916,-0.000366815,0
MAR02917,0,0.000366815
MAR02918,-0.000366815,0
MAR02919,-0.000366815,0
MAR02920,1.38E-37,0.000366815
MAR02921,0,0.000366815
MAR02922,0,0.000366815
MAR02923,-0.000366815,0
MAR02924,0,0.000366815
MAR02925,0,0.000366815
MAR02926,-0.000366815,0
MAR02927,1.81E-19,0.000366815
MAR02928,0,0.000366815
MAR02929,-0.000366815,-1.26E-36
MAR02930,-4.36E-34,0.000366815
MAR02931,0,0.000366815
MAR02932,-0.000366815,0
MAR00001,0,0
MAR00002,0,0
MAR00003,0,0
MAR00005,0,0
MAR00449,0,0
MAR00604,0,0.889067388
MAR00605,0.000708447,0.000787164
MAR00665,0,0
MAR00667,0,0
MAR00668,0,0
MAR00669,0,0.348549412
MAR00670,0,0.326908974
MAR00671,0,0
MAR00672,0,0
MAR00679,0,0
MAR00680,0,0.348549412
MAR00681,0,0.341850141
MAR00682,0,0
MAR00683,0,0
MAR00684,0,0
MAR07588,0,0.848920386
MAR03053,0,0.000324151
MAR03057,0,0
MAR03058,0,0
MAR03059,0,0
MAR03060,0,0
MAR03062,0,0
MAR03063,0,0
MAR03064,0,0
MAR03065,0,0
MAR03066,0,0
MAR03067,0,0
MAR03068,0,0
MAR03069,0,0
MAR03070,0,0
MAR03071,0,0
MAR03072,0,0
MAR03073,0,0
MAR03074,0,0
MAR03075,0,0
MAR03076,0,0
MAR03077,0,0
MAR03078,0,0
MAR03079,0,0
MAR03080,0,0
MAR03081,0,0
MAR03082,0,0
MAR03083,0,0
MAR03084,0,0
MAR03085,0,0
MAR03086,0,0
MAR03087,0,0
MAR03088,0,0
MAR03089,0,0
MAR03090,0,0
MAR03091,0,0
MAR03092,0,0
MAR03093,0,0
MAR03094,0,0
MAR03095,0,0
MAR03096,0,0
MAR03097,0,0
MAR03098,0,0
MAR03099,0,0
MAR03100,0,0
MAR03101,0,0
MAR03102,0,0.146700248
MAR03103,0,0.146700248
MAR03104,0,0.159751518
MAR03056,0,0.001286105
MAR03326,0,0.000330515
MAR03327,0,0.000330515
MAR03328,0,0.000263943
MAR03329,0,0.000330515
MAR03330,0,0
MAR03331,0,0
MAR03332,0,0
MAR03333,0,0
MAR03334,0,0
MAR03335,0,0
MAR03336,0,0
MAR03337,0,0
MAR03338,0,0
MAR03339,0,0
MAR03340,0,0
MAR03341,0,0
MAR03342,0,0.055707956
MAR03343,0,0.055707956
MAR03344,0,0.055707956
MAR03345,0,0.055707956
MAR03346,0,0.055707956
MAR03347,0,0.055707956
MAR03348,0,0.055707956
MAR03349,0,0.055707956
MAR03350,0,0.056268706
MAR03351,7.85E-18,0.055707956
MAR03352,0,0.055707956
MAR03353,0,0.055707956
MAR03355,-0.055707956,1.47E-18
MAR03364,0,0
MAR03365,0,0.00033019
MAR03367,0,0.00033019
MAR03368,0,0.000334002
MAR03369,0,0
MAR03370,0,0.00033019
MAR03372,0,0.00033019
MAR03373,0,0.00033019
MAR03375,-0.00033019,-6.02E-17
MAR03478,0,0.01
MAR03481,0,0
MAR03482,-0.01,0
MAR03484,0,0.01
MAR03486,0,0.01
MAR03488,0,0
MAR03489,0,0
MAR03491,0,0
MAR03498,0,0
MAR03501,0,0
MAR03503,0,0
MAR03505,0,0
MAR03506,0,0.01
MAR03508,0,0.01
MAR03509,0,0.01
MAR03510,0,0.01
MAR03511,0,0.01
MAR03512,0,0.01
MAR03513,0,0.01
MAR03514,0,0.01
MAR03515,0,0.01
MAR03301,0,0.063630968
MAR03302,0,0.063630968
MAR03304,0,0.063630968
MAR03305,0,0.063630968
MAR03306,0,0.063630968
MAR03307,0,0.063630968
MAR03309,0,0.063630968
MAR03310,0,0.063630968
MAR03311,0,0.063630968
MAR03312,0,0.063630968
MAR03314,0,0.063630968
MAR03315,0,0.063630968
MAR03316,0,0.063630968
MAR03317,0,0.063630968
MAR03319,0,0.063630968
MAR03320,0,0.063630968
MAR03321,0,0.063630968
MAR03322,0,0.062383078
MAR03323,-0.063630968,0
MAR03107,0,0.338340839
MAR03108,0,0.338340839
MAR03109,0,0.338340839
MAR03110,0,0.338340839
MAR03111,0,0
MAR03112,0,0
MAR03113,0,0
MAR03114,0,0
MAR03115,0,0
MAR03116,0,0
MAR03117,0,0
MAR03118,0,0
MAR03121,0,0
MAR03122,0,0.247309569
MAR03123,0,0.246028886
MAR03125,0,0.246629511
MAR03128,0,0
MAR03129,0,0.21977571
MAR03130,0,0.220977266
MAR03132,0,0.220977266
MAR03135,0,0
MAR03136,0,0.20830802
MAR03137,0,0.20830802
MAR03139,0,0.20830802
MAR03142,0,0
MAR03143,0,0
MAR03144,0,0
MAR03146,0,0
MAR03149,0,0
MAR03150,0,1.220426946
MAR03151,0,1.220426946
MAR03153,0,1.220426946
MAR03156,0,0
MAR03157,0,0
MAR03158,0,0
MAR03160,0,0
MAR03398,0,0.05045493
MAR03406,0,0.056179421
MAR03407,0,0.046990238
MAR03408,0,0.000334369
MAR03409,0,0.045243368
MAR03411,0,0.000654677
MAR03413,0,0.041187017
MAR03414,0,0.034106214
MAR03416,0,0.000977486
MAR03421,0,0.036626688
MAR03422,0,0.050925935
MAR03423,0,0.05622886
MAR03424,0,0.050332634
MAR03425,0,0.045828999
MAR03426,0,0.016039877
MAR09719,0,0
MAR03427,0,0.029027898
MAR03428,0,0.027818335
MAR03429,0,0.052753185
MAR03430,0,0.056425168
MAR03431,0,0.016152362
MAR03432,0,0.000666072
MAR03433,0,0
MAR03170,0,0.000335205
MAR03171,0,0.000335205
MAR03172,0,0.000335205
MAR03173,0,0.000335205
MAR03174,0,0.000669884
MAR03175,0,0.000669884
MAR03176,0,0.000669884
MAR03177,0,0.000669884
MAR03178,0,0
MAR03179,0,0
MAR03180,0,0
MAR03181,0,0
MAR03182,0,0.001336097
MAR03183,0,0.001336097
MAR03184,-6.63E-22,0.001336097
MAR03185,0,0.001336097
MAR03186,0,0.222078241
MAR03187,0,0.222078241
MAR03188,0,0.222078241
MAR03189,0,0.222078241
MAR03190,0,0.074038545
MAR03191,0,0.074038545
MAR03192,0,0.074038545
MAR03193,0,0.074038545
MAR03194,0,0.074038545
MAR03195,0,0.074038545
MAR03196,0,0.074038545
MAR03197,0,0.074038545
MAR03198,0,0.074038545
MAR03199,0,0.074038545
MAR03200,0,0.074038545
MAR03201,0,0.074038545
MAR03202,0,0.074038545
MAR03203,0,0.074038545
MAR03204,0,0.074038545
MAR03205,0,0.074038545
MAR03396,0,0.044524363
MAR03397,0,0.044524363
MAR03240,0,0.000335152
MAR03241,0,0.000335152
MAR03242,0,0.000335152
MAR03243,0,0.000335152
MAR03244,0,0.020517386
MAR03245,0,0.020887073
MAR03246,0,0.020887073
MAR03247,0,0.020887073
MAR03250,0,0.139141575
MAR03252,0,0.139141575
MAR03254,0,0.139141575
MAR03256,0,0.139141575
MAR03258,0,0.110028576
MAR03260,0,0.110028576
MAR03262,0,0.110028576
MAR03264,0,0.110028576
MAR03272,-0.110028576,0
MAR03356,0,0.00033019
MAR03357,0,0.000334002
MAR03358,0,0.000334002
